STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 10:00,17,C,-777.7,C,1,C,1,C,1,C,238,C,200,C,163,C,217,C,182,C,62.1,C,73,C,68.1,C,84.9,C,75.9,C,88,C,82,C,82,C,6.7,C,281,C,1,C,56,C,6,C,226,C,2,C,155,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 11:00,19.3,C,-777.7,C,1,C,1,C,1,C,270,C,151,C,174,C,207,C,198,C,62.1,C,73,C,67.6,C,87.5,C,77,C,91,C,84.3,C,84.3,C,6.8,C,275,C,1.4,C,68,C,6,C,235,C,1,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 12:00,20.8,C,-777.7,C,1,C,1,C,1,C,307,C,86,C,193,C,212,C,202,C,61,C,72,C,67.3,C,89,C,78.8,C,91.9,C,85.8,C,85.8,C,7.2,C,246,C,1.5,C,29,C,6,C,226,C,2,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 13:00,22.2,C,-777.7,C,1,C,1,C,1,C,301,C,46,C,169,C,214,C,271,C,61,C,72,C,66.9,C,90.3,C,80.1,C,93.9,C,87.2,C,87.2,C,7.5,C,240,C,2.1,C,41,C,6,C,235,C,5,C,159,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 14:00,23,C,-777.7,C,1,C,1,C,1,C,319,C,37,C,185,C,180,C,279,C,60.8,C,72,C,66.5,C,91,C,81,C,93.9,C,87.9,C,87.9,C,7.7,C,242,C,2.2,C,36,C,6,C,243,C,5,C,151,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 15:00,23.1,C,-777.7,C,1,C,1,C,1,C,333,C,28,C,181,C,172,C,286,C,60.8,C,71.6,C,66.3,C,90.9,C,80.1,C,95,C,88.1,C,88.1,C,7.9,C,236,C,2.2,C,25,C,6,C,231,C,5,C,176,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 16:00,22.5,C,-777.7,C,1,C,1,C,1,C,286,C,30,C,193,C,209,C,281,C,60.1,C,71.1,C,66.1,C,90,C,78.8,C,95,C,87.5,C,87.5,C,8,C,245,C,2.1,C,30,C,6,C,239,C,5,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 17:00,21.5,C,-777.7,C,1,C,1,C,1,C,285,C,58,C,203,C,217,C,236,C,59,C,71.1,C,66.2,C,88.9,C,75.9,C,93.9,C,86.5,C,86.5,C,7.5,C,231,C,1.9,C,47,C,6,C,250,C,5,C,158,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 18:00,20.2,C,-777.7,C,1,C,1,C,1,C,276,C,86,C,165,C,251,C,223,C,59,C,72,C,66.4,C,87.6,C,75.9,C,93,C,85.2,C,85.2,C,6.9,C,209,C,1.3,C,68,C,6,C,242,C,5,C,141,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 19:00,17.9,C,-777.7,C,1,C,1,C,1,C,293,C,84,C,147,C,281,C,195,C,61,C,72,C,67,C,85.1,C,75,C,90.1,C,82.9,C,82.9,C,6.2,C,186,C,1.7,C,106,C,5,C,206,C,6,C,202,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 20:00,15.4,C,-777.7,C,1,C,1,C,1,C,292,C,83,C,148,C,313,C,164,C,61,C,72,C,67.2,C,82,C,73,C,87.1,C,80.4,C,80.4,C,5.6,C,189,C,1.8,C,111,C,5,C,240,C,6,C,174,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 21:00,13.5,C,-777.7,C,1,C,1,C,1,C,275,C,135,C,138,C,301,C,152,C,61,C,72,C,67.4,C,79.8,C,72,C,84.9,C,78.5,C,78.5,C,5.4,C,174,C,1.6,C,145,C,5,C,215,C,6,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 22:00,12.2,C,-777.7,C,1,C,1,C,1,C,235,C,168,C,175,C,303,C,119,C,62.1,C,72,C,67.6,C,78.1,C,72,C,82.9,C,77.2,C,77.2,C,5.4,C,176,C,2.1,C,107,C,5,C,286,C,6,C,135,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100714 23:00,10.9,C,-777.7,C,1,C,1,C,1,C,229,C,181,C,178,C,292,C,120,C,62.6,C,72,C,67.7,C,76.5,C,71.1,C,82,C,75.9,C,75.9,C,4.9,C,191,C,1.8,C,157,C,5,C,244,C,6,C,157,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 00:00,9.9,C,-777.7,C,1,C,1,C,1,C,206,C,213,C,144,C,309,C,128,C,62.1,C,72,C,67.8,C,75.3,C,70,C,80.1,C,74.9,C,74.9,C,4.7,C,196,C,1.8,C,156,C,5,C,283,C,6,C,164,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 01:00,9.1,C,0.1,C,1,C,1,C,1,C,204,C,238,C,142,C,304,C,112,C,62.1,C,72,C,67.6,C,74.4,C,69.1,C,79,C,74.1,C,74.1,C,4.5,C,201,C,1.4,C,178,C,5,C,256,C,6,C,157,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 02:00,8.3,C,0.1,C,1,C,1,C,1,C,205,C,252,C,145,C,277,C,121,C,62.1,C,72,C,67.6,C,73.4,C,69.1,C,78.1,C,73.3,C,73.3,C,4.3,C,209,C,1.1,C,190,C,5,C,242,C,6,C,133,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 03:00,7.7,C,0.1,C,1,C,1,C,1,C,208,C,269,C,136,C,253,C,133,C,62.1,C,71.6,C,67.5,C,72.6,C,68,C,77,C,72.6,C,72.6,C,4.3,C,220,C,1.1,C,190,C,5,C,242,C,1,C,132,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 04:00,7,C,0.1,C,1,C,1,C,1,C,207,C,263,C,142,C,268,C,119,C,62.1,C,71.1,C,67.4,C,72,C,67.6,C,75.9,C,71.9,C,71.9,C,4,C,229,C,0.9,C,210,C,5,C,217,C,8,C,151,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 05:00,6.6,C,0.1,C,1,C,1,C,1,C,240,C,156,C,202,C,270,C,133,C,61,C,71.1,C,67.2,C,71.5,C,66.2,C,75.9,C,71.5,C,71.5,C,4,C,252,C,0.6,C,199,C,5,C,192,C,1,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 06:00,6.5,C,0.1,C,1,C,1,C,1,C,289,C,105,C,154,C,308,C,145,C,61.7,C,71.1,C,67.2,C,71.4,C,66.2,C,75.2,C,71.4,C,71.4,C,4.1,C,239,C,0.7,C,205,C,5,C,202,C,8,C,133,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 07:00,8.3,C,-777.7,C,1,C,1,C,1,C,234,C,127,C,150,C,314,C,175,C,62.1,C,72,C,67.9,C,73.4,C,69.1,C,77,C,73.3,C,73.3,C,4.9,C,237,C,0.8,C,122,C,5,C,202,C,6,C,184,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 08:00,11.3,C,-777.7,C,1,C,1,C,1,C,241,C,166,C,162,C,255,C,176,C,63,C,72,C,68.3,C,77,C,71.6,C,81,C,76.3,C,76.3,C,5.9,C,267,C,1,C,86,C,6,C,233,C,1,C,173,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 09:00,14.4,C,-777.7,C,1,C,1,C,1,C,244,C,207,C,153,C,226,C,170,C,62.6,C,73,C,68.3,C,81.3,C,73.4,C,84.9,C,79.4,C,79.4,C,6.4,C,292,C,1.1,C,68,C,6,C,243,C,1,C,181,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 10:00,17.1,C,-777.7,C,1,C,1,C,1,C,233,C,200,C,163,C,217,C,186,C,62.1,C,73,C,68.3,C,85,C,75.9,C,88,C,82.1,C,82.1,C,6.6,C,281,C,1,C,59,C,6,C,228,C,2,C,160,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 11:00,19.3,C,-777.7,C,1,C,1,C,1,C,270,C,153,C,172,C,205,C,200,C,62.1,C,73,C,67.8,C,87.6,C,77.2,C,91,C,84.3,C,84.3,C,6.8,C,273,C,1.4,C,65,C,6,C,238,C,1,C,142,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 12:00,20.9,C,-777.7,C,1,C,1,C,1,C,303,C,82,C,198,C,212,C,205,C,61,C,72,C,67.4,C,89.2,C,78.8,C,91.9,C,85.9,C,85.9,C,7.2,C,250,C,1.6,C,37,C,6,C,236,C,2,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 13:00,22.2,C,-777.7,C,1,C,1,C,1,C,301,C,41,C,180,C,210,C,267,C,61,C,72,C,67,C,90.5,C,80.1,C,93.9,C,87.2,C,87.2,C,7.5,C,244,C,2.1,C,35,C,6,C,233,C,5,C,157,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 14:00,23,C,-777.7,C,1,C,1,C,1,C,322,C,33,C,194,C,180,C,271,C,60.8,C,72,C,66.7,C,91.2,C,81,C,93.9,C,88,C,88,C,7.7,C,247,C,2.1,C,38,C,6,C,229,C,1,C,159,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 15:00,23.2,C,-777.7,C,1,C,1,C,1,C,330,C,28,C,186,C,167,C,288,C,60.8,C,72,C,66.4,C,91.1,C,80.1,C,95,C,88.2,C,88.2,C,7.9,C,238,C,2.3,C,25,C,6,C,233,C,5,C,179,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 16:00,22.6,C,-777.7,C,1,C,1,C,1,C,279,C,33,C,191,C,212,C,286,C,60.1,C,71.1,C,66.3,C,90.3,C,79,C,95,C,87.6,C,87.6,C,8.1,C,246,C,2,C,30,C,6,C,232,C,5,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 17:00,21.7,C,-777.7,C,1,C,1,C,1,C,287,C,56,C,201,C,222,C,234,C,60.1,C,71.1,C,66.3,C,89.1,C,77,C,93.9,C,86.7,C,86.7,C,7.6,C,227,C,1.9,C,49,C,6,C,241,C,5,C,168,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 18:00,20.2,C,-777.7,C,1,C,1,C,1,C,288,C,81,C,153,C,255,C,223,C,60.1,C,72,C,66.6,C,87.7,C,75.9,C,93,C,85.2,C,85.2,C,6.9,C,207,C,1.3,C,65,C,6,C,233,C,5,C,146,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 19:00,17.9,C,-777.7,C,1,C,1,C,1,C,306,C,77,C,132,C,290,C,195,C,61,C,72,C,67.2,C,85.1,C,75,C,90.1,C,82.9,C,82.9,C,6.2,C,184,C,1.6,C,105,C,5,C,203,C,6,C,196,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 20:00,15.4,C,-777.7,C,1,C,1,C,1,C,287,C,72,C,141,C,333,C,167,C,61.5,C,72,C,67.4,C,82.1,C,73,C,87.1,C,80.4,C,80.3,C,5.7,C,190,C,1.7,C,115,C,5,C,223,C,6,C,166,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 21:00,13.5,C,-777.7,C,1,C,1,C,1,C,277,C,124,C,138,C,312,C,149,C,62.1,C,72,C,67.5,C,79.8,C,72,C,84.9,C,78.5,C,78.5,C,5.5,C,172,C,1.6,C,137,C,5,C,211,C,6,C,170,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 22:00,12.2,C,-777.7,C,1,C,1,C,1,C,240,C,158,C,172,C,319,C,112,C,62.1,C,72,C,67.7,C,78.2,C,71.8,C,82.9,C,77.2,C,77.2,C,5.4,C,175,C,2.1,C,111,C,5,C,291,C,4,C,129,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100715 23:00,10.9,C,-777.7,C,1,C,1,C,1,C,234,C,167,C,169,C,315,C,116,C,62.6,C,72,C,67.9,C,76.6,C,71.1,C,82,C,75.9,C,75.9,C,5,C,189,C,1.8,C,150,C,5,C,249,C,6,C,154,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 00:00,9.9,C,-777.7,C,1,C,1,C,1,C,215,C,204,C,139,C,322,C,120,C,62.1,C,72,C,67.9,C,75.3,C,70,C,80.1,C,74.8,C,74.8,C,4.6,C,195,C,1.8,C,166,C,5,C,273,C,6,C,161,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 01:00,9.1,C,-777.7,C,1,C,1,C,1,C,200,C,219,C,150,C,319,C,112,C,62.1,C,72,C,67.8,C,74.4,C,69.1,C,79,C,74.1,C,74.1,C,4.5,C,202,C,1.3,C,180,C,5,C,245,C,6,C,156,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 02:00,8.4,C,0.1,C,1,C,1,C,1,C,205,C,240,C,138,C,291,C,126,C,62.1,C,72,C,67.8,C,73.5,C,69.1,C,78.1,C,73.3,C,73.3,C,4.3,C,205,C,1.1,C,187,C,5,C,237,C,6,C,130,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 03:00,7.7,C,0.1,C,1,C,1,C,1,C,213,C,258,C,133,C,267,C,129,C,62.1,C,71.6,C,67.7,C,72.7,C,68,C,77,C,72.6,C,72.6,C,4.2,C,221,C,1.1,C,208,C,5,C,232,C,1,C,124,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 04:00,7.1,C,0.1,C,1,C,1,C,1,C,210,C,240,C,149,C,289,C,112,C,62.1,C,71.1,C,67.5,C,72,C,68,C,75.9,C,72,C,72,C,4,C,233,C,0.9,C,214,C,5,C,209,C,8,C,147,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 05:00,6.7,C,0.1,C,1,C,1,C,1,C,233,C,147,C,191,C,293,C,137,C,62.1,C,71.6,C,67.5,C,71.6,C,66.9,C,75.9,C,71.6,C,71.6,C,4.1,C,250,C,0.6,C,193,C,5,C,193,C,8,C,144,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 06:00,6.6,C,0.1,C,1,C,1,C,1,C,295,C,98,C,149,C,326,C,133,C,62.1,C,71.6,C,67.5,C,71.5,C,66.9,C,75.2,C,71.4,C,71.4,C,4.1,C,239,C,0.7,C,204,C,5,C,200,C,6,C,139,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 07:00,8.4,C,-777.7,C,1,C,1,C,1,C,235,C,125,C,137,C,337,C,166,C,62.6,C,72,C,68.1,C,73.5,C,69.1,C,77,C,73.4,C,73.4,C,5,C,240,C,0.8,C,113,C,5,C,208,C,6,C,169,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 08:00,11.3,C,-777.7,C,1,C,1,C,1,C,247,C,156,C,161,C,273,C,163,C,63,C,72.9,C,68.5,C,77.1,C,71.6,C,81,C,76.3,C,76.3,C,5.8,C,262,C,1,C,81,C,6,C,240,C,1,C,170,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 09:00,14.3,C,-777.7,C,1,C,1,C,1,C,244,C,193,C,147,C,249,C,167,C,63,C,73,C,68.6,C,81.3,C,73.4,C,84.9,C,79.3,C,79.3,C,6.4,C,290,C,1,C,65,C,6,C,242,C,1,C,180,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 10:00,17,C,-777.7,C,1,C,1,C,1,C,240,C,182,C,163,C,231,C,184,C,63,C,73,C,68.5,C,85,C,75.7,C,88,C,82,C,82,C,6.6,C,275,C,0.9,C,56,C,6,C,225,C,2,C,157,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 11:00,19.2,C,-777.7,C,1,C,1,C,1,C,281,C,140,C,167,C,223,C,188,C,62.1,C,73,C,68.1,C,87.6,C,77,C,91,C,84.2,C,84.2,C,6.8,C,270,C,1.3,C,55,C,6,C,239,C,2,C,143,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 12:00,20.8,C,-777.7,C,1,C,1,C,1,C,303,C,68,C,191,C,231,C,207,C,62.1,C,72,C,67.7,C,89.2,C,78.8,C,91.9,C,85.8,C,85.8,C,7.1,C,245,C,1.6,C,44,C,6,C,225,C,5,C,140,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 13:00,22.2,C,-777.7,C,1,C,1,C,1,C,311,C,27,C,180,C,224,C,258,C,61,C,72,C,67.3,C,90.5,C,80.1,C,93.9,C,87.2,C,87.2,C,7.4,C,246,C,2.1,C,38,C,6,C,227,C,5,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 14:00,23,C,-777.7,C,1,C,1,C,1,C,335,C,28,C,185,C,194,C,258,C,60.8,C,72,C,66.9,C,91.2,C,81,C,93.9,C,88,C,88,C,7.7,C,249,C,2,C,40,C,6,C,227,C,1,C,166,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 15:00,23.1,C,-777.7,C,1,C,1,C,1,C,337,C,23,C,181,C,184,C,274,C,61,C,72,C,66.7,C,91,C,80.1,C,95,C,88.1,C,88.1,C,7.8,C,236,C,2.1,C,28,C,6,C,213,C,5,C,184,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 16:00,22.5,C,-777.7,C,1,C,1,C,1,C,293,C,30,C,184,C,226,C,267,C,61,C,71.1,C,66.6,C,90.2,C,79,C,95,C,87.5,C,87.5,C,8.1,C,248,C,2,C,25,C,6,C,224,C,5,C,153,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 17:00,21.6,C,-777.7,C,1,C,1,C,1,C,292,C,51,C,194,C,231,C,231,C,60.1,C,72,C,66.6,C,89.1,C,77,C,93.9,C,86.6,C,86.6,C,7.7,C,228,C,1.6,C,41,C,6,C,232,C,5,C,166,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 18:00,20.1,C,-777.7,C,1,C,1,C,1,C,303,C,72,C,148,C,264,C,213,C,60.1,C,72,C,66.9,C,87.6,C,75.9,C,93,C,85.1,C,85.1,C,7,C,203,C,1.1,C,64,C,6,C,234,C,5,C,145,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 19:00,17.7,C,-777.7,C,1,C,1,C,1,C,318,C,70,C,121,C,309,C,183,C,61,C,72,C,67.4,C,84.9,C,75,C,90,C,82.7,C,82.7,C,6.3,C,181,C,1.5,C,112,C,5,C,202,C,6,C,180,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 20:00,15.2,C,-777.7,C,1,C,1,C,1,C,289,C,72,C,125,C,354,C,160,C,62.1,C,72,C,67.6,C,81.9,C,73,C,87.1,C,80.2,C,80.2,C,5.8,C,185,C,1.6,C,106,C,5,C,217,C,6,C,161,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 21:00,13.4,C,-777.7,C,1,C,1,C,1,C,308,C,110,C,126,C,317,C,140,C,62.1,C,72,C,67.7,C,79.7,C,72,C,84.9,C,78.4,C,78.4,C,5.6,C,164,C,1.4,C,134,C,5,C,208,C,6,C,154,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 22:00,12.2,C,-777.7,C,1,C,1,C,1,C,265,C,144,C,156,C,328,C,107,C,62.1,C,72,C,67.8,C,78.1,C,72,C,82.9,C,77.2,C,77.1,C,5.4,C,171,C,2.1,C,120,C,5,C,280,C,4,C,136,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100716 23:00,10.8,C,-777.7,C,1,C,1,C,1,C,243,C,148,C,169,C,329,C,111,C,63,C,72,C,68.1,C,76.5,C,71.1,C,82,C,75.8,C,75.8,C,5,C,184,C,1.8,C,145,C,5,C,240,C,6,C,156,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 00:00,9.9,C,-777.7,C,1,C,1,C,1,C,215,C,183,C,141,C,343,C,118,C,63,C,72,C,68.1,C,75.3,C,70,C,80.4,C,74.8,C,74.8,C,4.7,C,193,C,1.6,C,164,C,5,C,269,C,6,C,149,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 01:00,9.1,C,-777.7,C,1,C,1,C,1,C,200,C,200,C,144,C,339,C,116,C,62.1,C,72,C,68,C,74.4,C,69.1,C,79,C,74.1,C,74.1,C,4.5,C,204,C,1.2,C,180,C,5,C,241,C,6,C,159,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 02:00,8.4,C,-777.7,C,1,C,1,C,1,C,215,C,217,C,143,C,304,C,121,C,62.1,C,72,C,67.9,C,73.5,C,69.1,C,78.1,C,73.3,C,73.3,C,4.3,C,207,C,1,C,178,C,5,C,233,C,6,C,133,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 03:00,7.7,C,0.1,C,1,C,1,C,1,C,227,C,237,C,131,C,274,C,131,C,62.1,C,72,C,67.8,C,72.8,C,68,C,77,C,72.7,C,72.7,C,4.3,C,221,C,1,C,193,C,5,C,231,C,1,C,128,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 04:00,7.1,C,0.1,C,1,C,1,C,1,C,231,C,221,C,145,C,291,C,112,C,62.1,C,72,C,67.7,C,72.1,C,68,C,75.9,C,72,C,72,C,4.1,C,231,C,0.7,C,205,C,5,C,211,C,8,C,150,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 05:00,6.7,C,0.1,C,1,C,1,C,1,C,244,C,135,C,183,C,299,C,139,C,62.1,C,71.6,C,67.6,C,71.6,C,66.9,C,75.9,C,71.6,C,71.6,C,4.1,C,262,C,0.5,C,194,C,5,C,181,C,8,C,145,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 06:00,6.6,C,0.1,C,1,C,1,C,1,C,298,C,88,C,137,C,337,C,140,C,62.1,C,71.6,C,67.6,C,71.5,C,66.9,C,75.2,C,71.5,C,71.5,C,4.1,C,243,C,0.6,C,192,C,5,C,196,C,1,C,138,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 07:00,8.4,C,-777.7,C,1,C,1,C,1,C,233,C,119,C,135,C,356,C,158,C,63,C,72,C,68.2,C,73.5,C,69.1,C,77,C,73.4,C,73.4,C,5,C,252,C,0.7,C,109,C,5,C,201,C,6,C,159,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 08:00,11.2,C,-777.7,C,1,C,1,C,1,C,236,C,150,C,159,C,297,C,159,C,63,C,73,C,68.6,C,77,C,71.6,C,81,C,76.2,C,76.2,C,5.8,C,262,C,0.9,C,85,C,6,C,243,C,1,C,172,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 09:00,14.2,C,-777.7,C,1,C,1,C,1,C,240,C,177,C,154,C,261,C,168,C,63,C,73,C,68.6,C,81.1,C,73.4,C,84.9,C,79.2,C,79.2,C,6.4,C,299,C,1,C,60,C,6,C,228,C,1,C,189,C
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,20100717 10:00,16.9,C,-777.7,C,1,C,1,C,1,C,240,C,175,C,159,C,240,C,186,C,63,C,73,C,68.6,C,84.8,C,75.7,C,88,C,81.9,C,81.9,C,6.6,C,283,C,0.8,C,60,C,6,C,215,C,1,C,165,C
